County,State,R0
Carroll,Virginia,-2172.1766796106
Clarke,Virginia,0.7052943794758707
Franklin city,Virginia,0.6696605010336819
King and Queen,Virginia,0.7843382542755092
Page,Virginia,11227.82475690194
Surry,Virginia,0.7481828652543022
Waynesboro city,Virginia,0.6573660265396325
Hardy,West Virginia,0.7340602794687298
Ashland,Wisconsin,0.7772635264934896
Buffalo,Wisconsin,0.7389200277279354
Oconto,Wisconsin,0.5803266189328599
Clarke,Alabama,0.6962637261083378
Conecuh,Alabama,0.6943439850204651
Dale,Alabama,0.6630581586123322
Carroll,Arkansas,-1506.775950972417
Lee,Arkansas,0.7510202798409923
Gulf,Florida,0.96519390012703
Hardee,Florida,3332.164665847388
Madison,Florida,0.6299888632260643
Okeechobee,Florida,0.6965410324904078
Lanier,Georgia,0.7103385000245873
Putnam,Georgia,0.6352187657414058
Union,Georgia,0.5765118599667477
Gooding,Idaho,0.7046653794049638
Latah,Idaho,0.7234153598393444
Massac,Illinois,0.7346080213560754
Vermilion,Illinois,0.6898856663835816
Benton,Indiana,0.6358179037771445
Jay,Indiana,0.6813685206438167
Madison,Iowa,0.7048033062090355
Mitchell,Iowa,0.96519390012703
Pratt,Kansas,0.96519390012703
Hancock,Maine,0.6800347251555808
Dorchester,Maryland,0.5881575781092714
Mackinac,Michigan,0.7294476181561477
Crow Wing,Minnesota,0.6915105071079156
Freeborn,Minnesota,0.6942004692473379
Yellow Medicine,Minnesota,0.7469688802642914
Jasper,Mississippi,0.6620928501332478
Butler,Missouri,0.672415798944101
Caldwell,Missouri,861.6875762553309
DeKalb,Missouri,0.7472496196974229
Gasconade,Missouri,0.7817776093885052
Carbon,Montana,0.7134686095361641
Cuming,Nebraska,1008.2125632758705
Catron,New Mexico,0.96519390012703
Grant,New Mexico,0.6860474066133131
Otero,New Mexico,0.7239853222707042
Burke,North Dakota,184.245870728148
Morrow,Ohio,0.6326050706366811
Greer,Oklahoma,0.687825728201688
Allendale,South Carolina,0.6801072355768943
Clay,Tennessee,0.7143038113509659
Grainger,Tennessee,-1103.4652604681837
Hickman,Tennessee,10126.559267281553
Lauderdale,Tennessee,0.682798670951797
Rhea,Tennessee,0.6222641725837096
Sequatchie,Tennessee,0.0948648300312302
Anderson,Texas,0.18459340695730922
Camp,Texas,0.7063665002244316
Clay,Texas,0.7515978046709478
Colorado,Texas,0.7197830662303081
Comanche,Texas,0.7485705457154228
Gonzales,Texas,5041.220256347248
Gray,Texas,0.6395973594394401
Kerr,Texas,0.6999193515118239
Live Oak,Texas,0.7246473727436654
Newton,Texas,0.7795307895717732
San Augustine,Texas,0.690492272461122
Wood,Texas,0.714504903110185
Augusta,Virginia,0.6671112017214625
Covington city,Virginia,0.9635754688011282
Sussex,Virginia,0.6251846153169366
Barbour,West Virginia,0.7237905506856473
Crawford,Wisconsin,0.7497177212647537
Menominee,Wisconsin,0.96519390012703
Coffee,Alabama,0.6417774556474717
Unknown,Alaska,0.3950358677538766
Yukon-Koyukuk Census Area,Alaska,0.9635754688011282
Mississippi,Arkansas,0.6852603999103559
Monroe,Arkansas,0.6556723293755736
Ouachita,Arkansas,0.7245236271368459
Sharp,Arkansas,-1565.4139875194396
Del Norte,California,0.7581990892068242
Custer,Colorado,0.7806340407899434
Lewis,Idaho,0.7498624568602354
Washington,Idaho,-67.1662780336014
Macoupin,Illinois,0.6758560529564343
Mercer,Illinois,0.6594415057961075
Moultrie,Illinois,2058.899876602255
Piatt,Illinois,0.7087166849325728
Blackford,Indiana,0.7146531719208478
Spencer,Indiana,0.702052717950643
Bremer,Iowa,0.6068695306210803
Jefferson,Iowa,0.7146063120662804
O'Brien,Iowa,-711.46597700857
Cloud,Kansas,0.74432302356258
Cowley,Kansas,1251.8368618961824
Bath,Kentucky,0.7136037825976997
Crittenden,Kentucky,0.7446587061284619
Cumberland,Kentucky,195.3000892100532
Lincoln,Kentucky,0.6293292600927688
Meade,Kentucky,-3246.4560130492514
Pendleton,Kentucky,0.7124151480356347
Allegany,Maryland,0.5666481802426185
Koochiching,Minnesota,0.9635754688011282
Wayne,Mississippi,0.6648414708868952
Howell,Missouri,0.7210808109002126
New Madrid,Missouri,0.7007925508012897
Colfax,Nebraska,-5507.163753813072
Gage,Nebraska,0.6914457786304373
Otoe,Nebraska,0.9635754688011282
Yates,New York,0.303544444279402
Dare,North Carolina,0.6952585442832474
Gates,North Carolina,0.6864561842762295
Macon,North Carolina,0.776340303532322
Mitchell,North Carolina,0.7176993248232353
Stokes,North Carolina,0.7253606236608624
Guernsey,Ohio,0.66874395121631
Hardin,Ohio,0.6512247949624929
Williams,Ohio,0.36941794953121915
Atoka,Oklahoma,0.9635754688011282
Kingfisher,Oklahoma,0.7309819304798518
Kiowa,Oklahoma,0.4224264882145036
Woodward,Oklahoma,109.45078040257488
Forest,Pennsylvania,0.7129218036441668
Cherokee,South Carolina,0.6846367141766891
Hampton,South Carolina,0.6658800153432036
McCormick,South Carolina,0.705643960060302
Lake,South Dakota,0.695052744420318
Spink,South Dakota,0.7502924268016433
Jackson,Tennessee,0.7399134054016004
Polk,Tennessee,0.7102154747222095
Donley,Texas,0.6862312620478569
Gillespie,Texas,0.7789599685530593
Goliad,Texas,0.7042478278744263
Jasper,Texas,0.6924756862554373
Lee,Texas,0.7806340407899434
Palo Pinto,Texas,0.7013859940363906
Panola,Texas,0.6027459311425083
Kane,Utah,0.746335698873563
Cumberland,Virginia,0.7006406742856192
Salem city,Virginia,2948.1110503369864
Pend Oreille,Washington,-3413.551273997084
Pendleton,West Virginia,3858.801707268866
Adams,Wisconsin,0.7260069277260364
Trempealeau,Wisconsin,515.3385863157077
Uinta,Wyoming,0.7137204921530911
Barbour,Alabama,0.6386139536642736
Henry,Alabama,0.6832709105918038
Southeast Fairbanks Census Area,Alaska,0.9628784487026358
Lafayette,Arkansas,0.6731902044950394
Prairie,Arkansas,0.7746395510973743
Tehama,California,0.9628784487026358
Las Animas,Colorado,0.7378290889967176
Rio Blanco,Colorado,0.9628784487026358
Franklin,Florida,0.7746395510973743
Elbert,Georgia,0.5016298501070431
Marion,Georgia,0.6495426534355999
Quitman,Georgia,0.7433402794878957
Towns,Georgia,0.6399852647000263
De Witt,Illinois,0.7745029605812279
Effingham,Illinois,0.704344797562293
Jersey,Illinois,0.6849788549989577
Parke,Indiana,0.6914303570259902
Louisa,Iowa,0.6334354132647357
Lyon,Iowa,0.2803869261726886
Plymouth,Iowa,0.674079913759711
Marion,Kansas,0.7183487915171684
Osborne,Kansas,0.7764134300269209
Aroostook,Maine,-1788.4235600492732
Washington,Maine,0.745976487951459
Presque Isle,Michigan,-2769.455449279843
Clark,Missouri,0.9628784487026358
Linn,Missouri,0.7149118394484725
Saline,Missouri,0.5402623963708841
Glacier,Montana,0.7047711040166523
Merrick,Nebraska,0.645811575326431
Coos,New Hampshire,0.772115174882886
Unknown,New Mexico,0.24204725927577314
Unknown,New York,0.2661061719279178
Chowan,North Carolina,0.6945807788891775
Haywood,North Carolina,0.7126625793031444
Eddy,North Dakota,0.9628784487026358
Slope,North Dakota,0.743104336435647
Grant,Oklahoma,0.7721757344779164
Major,Oklahoma,-15733.375342768973
McCurtain,Oklahoma,0.6886203973746613
Washita,Oklahoma,0.3950358677538766
Crook,Oregon,0.9628784487026358
Clinton,Pennsylvania,0.5061867420073546
Lampasas,Texas,0.7402917475914472
Titus,Texas,0.6607050057832949
Carbon,Utah,-20423.43974376907
Duchesne,Utah,0.7149305113383772
Emery,Utah,0.7222267945779506
Grand,Utah,521.9093246267101
Juab,Utah,7963.652713194366
Millard,Utah,0.7192606061658469
Buena Vista city,Virginia,0.7252429914781493
Caroline,Virginia,0.6465043156039524
Emporia city,Virginia,0.6197330969275654
Lexington city,Virginia,0.8083477163054726
Pulaski,Virginia,0.6802823924602859
Richmond,Virginia,0.2296073440907547
Unknown,Virginia,1.0
Westmoreland,Virginia,0.6314153909357706
Wise,Virginia,0.6696449592470165
Asotin,Washington,0.6652188068173722
Mineral,West Virginia,0.5920769378427871
Barron,Wisconsin,0.7732351640785959
Rusk,Wisconsin,0.7339721900455611
Lincoln,Wyoming,0.7172535219760807
Perry,Alabama,0.6750995115677899
Dallas,Arkansas,0.9613365500399477
Ouray,Colorado,0.7517866204144633
Dixie,Florida,0.5941624080312674
Jefferson,Florida,0.6617076789443653
Wayne,Georgia,0.6686642447708133
Caribou,Idaho,0.9613365500399477
Jasper,Illinois,0.5708484400328778
Lee,Illinois,0.688419598782369
Pike,Illinois,0.9613365500399477
Martin,Indiana,0.6930822962261532
Union,Indiana,0.7375974753518535
Grundy,Iowa,-3717.586439409297
Howard,Iowa,4718.023658080306
Lee,Iowa,-3848.424341418874
Mills,Iowa,0.7559491497345209
Greenwood,Kansas,-439.97082358492514
Jewell,Kansas,0.7193831843696965
Caldwell,Kentucky,0.6873146785887132
Clinton,Kentucky,0.7614940564666844
Ohio,Kentucky,0.600663877258831
Perry,Kentucky,0.7083724830971035
McLeod,Minnesota,0.6889660448549603
Polk,Minnesota,1100.1013203508933
Nodaway,Missouri,0.7388840928906666
Beaverhead,Montana,0.9613365500399477
Cherry,Nebraska,0.9613365500399477
Unknown,New Hampshire,0.3975358162863577
Lincoln,New Mexico,2011.863587536415
Los Alamos,New Mexico,0.7041438147633223
Ashe,North Carolina,0.7202815556166603
Warren,North Carolina,0.6223375003100917
Adams,Ohio,0.7251421546067207
Tillman,Oklahoma,0.8305680516205992
Sullivan,Pennsylvania,0.9613365500399477
Wyoming,Pennsylvania,0.7172326773846435
Stewart,Tennessee,0.6958585090037974
Hemphill,Texas,0.9613365500399477
Hutchinson,Texas,-0.03886820176494063
Mason,Texas,5614.224144579615
Trinity,Texas,0.703285269417897
Tyler,Texas,0.7047610061424303
Charlotte,Virginia,0.6819997499002655
Staunton city,Virginia,0.6029187830512123
Wahkiakum,Washington,0.7719406125491091
Manitowoc,Wisconsin,0.6448267350425453
Shawano,Wisconsin,0.6976325467332922
Crook,Wyoming,0.7095489456858176
Phillips,Arkansas,0.712329295690318
Yell,Arkansas,2081.7225835189265
Crawford,Georgia,0.6613705842064046
Boone,Illinois,0.5387075864602949
Calhoun,Illinois,0.9599573274029795
Gallatin,Illinois,0.7608491402817302
Daviess,Indiana,0.6453183909873772
Clarke,Iowa,0.762623466166779
Hamilton,Iowa,5899.476541140749
Geary,Kansas,0.7036099645867046
Republic,Kansas,0.718770543364828
Wabaunsee,Kansas,5709.813030418277
Adair,Kentucky,0.6484575053624233
Carter,Kentucky,0.7062026893693594
Greenup,Kentucky,0.673958437079744
Johnson,Kentucky,1205.6157633340167
Leslie,Kentucky,0.7608491402817302
Letcher,Kentucky,-295.04502890880525
McLean,Kentucky,0.6126032624693711
Monroe,Kentucky,0.709053179567641
Pike,Kentucky,0.6529373340160471
Benzie,Michigan,0.6130583325444549
Ontonagon,Michigan,0.6666112028939578
Houston,Minnesota,0.9599573274029795
Pipestone,Minnesota,803.3904600237261
Stone,Mississippi,0.6606630779840602
Johnson,Nebraska,-3099.5010978311548
Logan,Nebraska,0.3950358677538766
Phelps,Nebraska,-2418.0754703477883
Seward,Nebraska,-8636.619694441319
Pender,North Carolina,0.6716956012295573
Emmons,North Dakota,0.9599573274029795
Monroe,Ohio,80.22402677445439
McIntosh,Oklahoma,0.7215717565170685
Sherman,Oregon,0.9599573274029795
Fulton,Pennsylvania,1047.9112104787814
Henderson,Tennessee,0.6448117243757086
Florence,Wisconsin,0.7671871065279596
Petersburg Borough,Alaska,-1185.8245069854913
Clay,Arkansas,-571.8781671125507
Franklin,Arkansas,-8454.169384777466
Izard,Arkansas,1645.69142902028
Logan,Arkansas,0.7246799269552964
Lake,California,0.7262841916003933
Hamilton,Florida,0.622317428326689
Atkinson,Georgia,-2270.1079934309178
Brantley,Georgia,0.681909269742099
Echols,Georgia,0.6917030327953757
Treutlen,Georgia,1482.6701840190256
Jefferson,Illinois,0.58196661445303
Wabash,Illinois,0.7876762598366316
Pulaski,Indiana,-7162.806905288238
Chickasaw,Iowa,0.5982560151308376
Franklin,Iowa,-2909.1035989426023
Marion,Iowa,0.6316467140072048
Winnebago,Iowa,0.7577679336230605
Morton,Kansas,-7457.201173802576
West Carroll,Louisiana,0.7089901682358009
Murray,Minnesota,2729.8352463691826
Redwood,Minnesota,0.9583576855752588
Greene,Mississippi,0.681739332623627
Gentry,Missouri,0.9583576855752588
Madison,Missouri,0.9583576855752588
Phelps,Missouri,345.207078246562
Worth,Missouri,0.9583576855752588
Cheyenne,Nebraska,0.6731004783470449
Custer,Nebraska,0.6653235344264982
Stanton,Nebraska,-1118.858124568856
Morgan,Ohio,0.7041937402184739
Paulding,Ohio,0.6772935800762007
Putnam,Ohio,0.5512363830791651
Scioto,Ohio,0.6879358833042054
Jefferson,Oklahoma,1241.0446091047975
Curry,Oregon,0.7615754810166129
Pecos,Texas,0.6065850661655802
Zapata,Texas,0.6784268257949163
Appomattox,Virginia,0.6171769407239981
Giles,Virginia,0.71063184281973
Russell,Virginia,0.3348738517976298
Unknown,Washington,0.7152926118492883
Lewis,West Virginia,-93763.22911523962
Taylor,West Virginia,0.7045645337651396
Kewaunee,Wisconsin,0.6498271038999218
Waushara,Wisconsin,0.7586145146949879
Bethel Census Area,Alaska,0.9564201050851755
Gilchrist,Florida,0.7068363729095235
Taylor,Florida,-13930.878173811134
Hancock,Georgia,-18296.654119534964
Power,Idaho,0.9564201050851755
Coles,Illinois,0.6361586861351528
Lawrence,Illinois,-198.96497778900502
Richland,Illinois,2009.6722493323284
Shelby,Illinois,-1823.2695890920654
Buena Vista,Iowa,-5396.7873946782065
Delaware,Iowa,0.5988766729878169
Greene,Iowa,-804.4124800822574
Barber,Kansas,0.9564201050851755
Rooks,Kansas,0.6498884066697161
Scott,Kansas,0.7578872900724694
Seward,Kansas,0.4895093380747115
Green,Kentucky,0.8541010660455765
Hart,Kentucky,-7843.078586363073
Todd,Kentucky,0.6957401405261535
Cameron,Louisiana,0.718007839531913
Mason,Michigan,0.6459550168745937
Roseau,Minnesota,0.9564201050851755
Swift,Minnesota,1607.8209611094258
Dallas,Missouri,0.7546032719570395
Howard,Missouri,0.7522453842412582
Oregon,Missouri,0.9564201050851755
Polk,Missouri,0.9564201050851755
Scotland,Missouri,0.7032141026359561
Bowman,North Dakota,0.9564201050851755
Meigs,Ohio,0.7510609176663396
Beaver,Oklahoma,-1664.517040159856
Dewey,Oklahoma,0.7510609176663396
Marshall,Oklahoma,0.6739260665331405
Elk,Pennsylvania,-392.8102275734559
Jefferson,Pennsylvania,0.6518768751563473
Callahan,Texas,1607.8209611094258
Crosby,Texas,-2037.9689007171557
Dallam,Texas,-6300.121019963577
Hamilton,Texas,0.6844255444885703
Hansford,Texas,1095.7335744052207
Knox,Texas,0.9564201050851755
Mitchell,Texas,0.9564201050851755
Grand Isle,Vermont,0.7246920870501913
Buchanan,Virginia,0.6558780689392466
Craig,Virginia,0.9564201050851755
Dinwiddie,Virginia,0.6404691596674198
Lunenburg,Virginia,0.7491761518993848
Rappahannock,Virginia,972.1007730763466
Brooke,West Virginia,0.7216901316703258
Fayette,West Virginia,0.4421690173195486
McDowell,West Virginia,0.7224973843865535
Nicholas,West Virginia,25574.174540422842
Tyler,West Virginia,0.7220210453630357
Wyoming,West Virginia,0.9564201050851755
Lafayette,Wisconsin,0.7100639972559443
Geneva,Alabama,0.5772979046741342
Madison,Arkansas,0.9543332859884358
Lafayette,Florida,0.9543332859884358
Hancock,Illinois,0.6572352813404414
Stark,Illinois,0.9543332859884358
Worth,Iowa,0.9543332859884358
Ballard,Kentucky,0.21548980491591901
Jackson,Kentucky,0.6346058347457814
Whitley,Kentucky,0.659395222773518
Pine,Minnesota,0.5032486223729197
Washington,Missouri,0.6244101829048161
Richland,Montana,0.7842939674623942
Stutsman,North Dakota,-5677.650648177459
Henry,Ohio,0.6496407595429506
Jackson,Ohio,0.7453368567430911
Oglala Lakota,South Dakota,0.9543332859884358
Bee,Texas,0.6717168516447126
Delta,Texas,0.9543332859884358
Dickens,Texas,0.8597243027887407
Floyd,Texas,0.6473265760183223
Frio,Texas,-4467.269121023977
Jones,Texas,-2174.7174943397226
Essex,Vermont,3324.7848538838825
Boone,West Virginia,0.7037257264421183
Braxton,West Virginia,-690.5411134031052
Hampshire,West Virginia,0.7064966338638023
Gilpin,Colorado,0.9520135280348269
Prowers,Colorado,0.9520135280348269
Pulaski,Illinois,0.4340407073139499
Schuyler,Illinois,0.9520135280348269
Knox,Kentucky,0.6570875971390324
Jefferson Davis,Mississippi,3707.8064906311843
St. Clair,Missouri,0.9520135280348269
Vernon,Missouri,0.6990922568937462
Stillwater,Montana,0.9520135280348269
Burt,Nebraska,713.6922211046677
Polk,Nebraska,0.6673327760326243
White Pine,Nevada,0.7052574743178754
Colfax,New Mexico,0.6704224937601794
Jones,North Carolina,0.6938480681299546
Richland,North Dakota,0.660138147969488
Noble,Ohio,0.674649028114695
Corson,South Dakota,0.9520135280348269
Jerauld,South Dakota,0.6710770899301749
Bandera,Texas,0.6555759939049335
Jack,Texas,0.6839453699620205
Madison,Texas,0.7222253386218714
McCulloch,Texas,0.7133606746409458
Sabine,Texas,0.9520135280348269
Scurry,Texas,0.7424035947923426
Floyd,Virginia,231.5233514028656
Middlesex,Virginia,0.7400100373155826
Wayne,West Virginia,0.6482639335067487
Sawyer,Wisconsin,0.6530602319833426
Niobrara,Wyoming,0.9520135280348269
Marion,Arkansas,0.9499256753729399
Unknown,Delaware,0.6783450159880361
Liberty,Florida,0.7327833225037912
Fulton,Illinois,94.01617619654974
Greene,Illinois,408.47064287248185
Perry,Indiana,-2246.063472566203
Osceola,Iowa,0.545425272426048
Union,Iowa,0.9499256753729399
Trimble,Kentucky,-0.07796927315404106
Menominee,Michigan,-3778.0980656565685
Nobles,Minnesota,0.4534360110946067
Big Horn,Montana,0.696486655172758
Cedar,Nebraska,-9698.11227850656
Clay,Nebraska,0.6357075294781784
Franklin,Nebraska,0.7729144209234268
Webster,Nebraska,0.6330895847296897
Hidalgo,New Mexico,0.6330895847296897
Luna,New Mexico,0.7547814818667209
Sargent,North Dakota,0.9499256753729399
Unknown,North Dakota,1.0
Murray,Oklahoma,0.856798341039972
Okfuskee,Oklahoma,0.9499256753729399
Miner,South Dakota,0.9499256753729399
Concho,Texas,0.9499256753729399
Howard,Texas,-2226.325458792791
Rains,Texas,0.7334076365680916
Stephens,Texas,0.9499256753729399
Winkler,Texas,0.6950988766738321
Colonial Heights city,Virginia,0.6262356825999721
Scott,Virginia,3045.129493449483
Pacific,Washington,0.586775776369043
Polk,Wisconsin,0.6854779995597958
Prince of Wales-Hyder Census Area,Alaska,0.7266032264629694
Montgomery,Georgia,0.9471710945700297
McDonough,Illinois,37451.03831807059
Perry,Illinois,-5778.206105933491
Warren,Illinois,0.5219954769843638
Anderson,Kansas,0.941055364344311
Ellis,Kansas,0.634538906377644
Hamilton,Kansas,2166.4113977821107
Phillips,Kansas,0.9471710945700297
Fleming,Kentucky,0.7309720362308978
Gallatin,Kentucky,0.9471710945700297
Knott,Kentucky,0.6687731737062548
Rowan,Kentucky,0.7260650095929455
Tensas,Louisiana,0.9471710945700297
Alpena,Michigan,0.5404480605666561
Lake,Michigan,0.7282476158865714
Becker,Minnesota,0.7153962212953017
Andrew,Missouri,608.0809141722675
Iron,Missouri,0.7113220322436812
Golden Valley,Montana,0.6860519295116473
Box Butte,Nebraska,0.9471710945700297
Pierce,Nebraska,0.9471710945700297
Wayne,Nebraska,0.9471710945700297
Quay,New Mexico,0.6307676280005978
Rolette,North Dakota,0.9471710945700297
Hocking,Ohio,24320.170312284357
Coos,Oregon,7663.727751911973
Sanborn,South Dakota,0.6927025326439689
Dimmit,Texas,0.9471710945700297
Monroe,West Virginia,0.6513361458694352
Summers,West Virginia,0.9471710945700297
Price,Wisconsin,0.9471710945700297
Evans,Georgia,0.6634567849465947
Boundary,Idaho,0.6634567849465947
Pike,Indiana,0.8731664954262109
Kearny,Kansas,0.37215152099394005
Stanton,Kansas,0.661217659537126
Morgan,Kentucky,0.9442075841092021
Owsley,Kentucky,-407.03000750384507
Trigg,Kentucky,-641.5864186210453
Red Lake,Minnesota,0.8387192997633232
Rock,Minnesota,-3084.9498863506174
Todd,Minnesota,-9500.111270518933
Dakota,Nebraska,0.4552451034333488
Brule,South Dakota,0.8332636471521141
Sully,South Dakota,0.9442075841092021
Walworth,South Dakota,0.6594019716734609
Grant,West Virginia,0.9442075841092021
Mingo,West Virginia,0.7182010031858412
Big Horn,Wyoming,-509.9755885504505
Jackson,Arkansas,0.941055364344311
Johnson,Illinois,0.6189531904007249
Cass,Iowa,0.941055364344311
Montmorency,Michigan,0.6371774600951127
Churchill,Nevada,0.6705749203302434
Alfalfa,Oklahoma,0.941055364344311
Hyde,South Dakota,0.941055364344311
Lake,Tennessee,0.4018723898414465
Van Buren,Tennessee,-1829.5633227587305
Motley,Texas,0.941055364344311
Falls Church city,Virginia,0.5848565710096211
Green Lake,Wisconsin,1442.409962542954
Clay,Illinois,0.49965630684939916
Dickinson,Kansas,-681.3745685124594
Casey,Kentucky,0.9371237983639441
Garrard,Kentucky,-264.2056687173513
Livingston,Kentucky,6144.048030197044
Saline,Nebraska,0.3316862632037252
Tyrrell,North Carolina,0.7036881116529288
Johnston,Oklahoma,0.7373479489742232
Jefferson,Oregon,5271.292890806364
Armstrong,Texas,-793.5331594050325
Duval,Texas,-793.5331594050325
Wilbarger,Texas,0.9371237983639441
Lincoln,West Virginia,0.9371237983639441
Washburn,Wisconsin,0.9371237983639441
Nome Census Area,Alaska,0.9331565411891848
Union,Illinois,0.17991544268640233
Smith,Kansas,0.6915308641901775
Alcona,Michigan,0.6145903702639
Norman,Minnesota,0.599241430122219
Daviess,Missouri,0.6950227602056521
Holt,Missouri,0.9331565411891848
Miller,Missouri,0.9331565411891848
Pondera,Montana,0.6901066972662205
Morrill,Nebraska,0.9331565411891848
Harrison,Ohio,0.21912904621690993
Moore,Tennessee,0.6501153013495156
Bosque,Texas,0.5785717065620812
Freestone,Texas,0.6509512466091001
Sevier,Utah,0.6684261385642501
Kodiak Island Borough,Alaska,0.9284713764063048
Alexander,Illinois,0.608517596992086
Baraga,Michigan,0.9284713764063048
Mille Lacs,Minnesota,2011.4576735165513
Howard,Nebraska,0.5728480714465808
Nance,Nebraska,0.9284713764063048
Moody,South Dakota,4983.340112926862
La Salle,Texas,0.9284713764063048
Marion,Texas,0.203540322070987
Red River,Texas,0.9284713764063048
Roberts,Texas,0.9284713764063048
Sherman,Texas,0.6001873207564485
Essex,Virginia,-2660.9980417494794
Henderson,Illinois,0.6027972351394965
Wayne,Illinois,-2398.587631168377
Unknown,Iowa,-9218.506092456313
Chase,Kansas,0.9230233025361396
Sherman,Kansas,0.39780671188691313
Wilson,Kansas,0.9230233025361396
Aitkin,Minnesota,0.9230233025361396
Butler,Nebraska,1104.4418727139853
Red Willow,Nebraska,1104.4418727139853
Haskell,Oklahoma,0.5930378905224777
Woods,Oklahoma,0.6236823750985102
Zavala,Texas,0.9230233025361396
Hamilton,Illinois,0.6514987478974034
Kittson,Minnesota,0.9165342460235308
Lewis,Missouri,0.5465342482813089
Furnas,Nebraska,0.6510346199004265
Mineral,Nevada,2528.6380548475695
Guadalupe,New Mexico,0.47809646084317337
Harper,Oklahoma,0.9165342460235308
Day,South Dakota,0.3950358677538766
Crockett,Tennessee,0.6476135820569044
Carson,Texas,-2867.8751818359
Sanpete,Utah,2296.080997345005
Sheridan,Kansas,0.6327297415892419
Clay,Kentucky,0.9088764382456755
Fulton,Kentucky,0.9088764382456755
Piscataquis,Maine,0.9088764382456755
Marshall,Minnesota,0.9088764382456755
Morrison,Minnesota,-4713.753819777545
Audrain,Missouri,0.9088764382456755
Thurston,Nebraska,-5341.773554254602
Nelson,North Dakota,0.9088764382456755
Childress,Texas,0.9088764382456755
Houston,Texas,0.5428658968105935
Parmer,Texas,0.522323938666044
Cass,Illinois,0.4832235047430672
White,Illinois,-2675.146449852125
Haskell,Kansas,0.5114444868846284
Chippewa,Minnesota,0.43839455892583684
Dixon,Nebraska,-4536.223209507577
Loup,Nebraska,0.8332636471521141
Hartley,Texas,0.5406520428598588
Hardin,Illinois,0.8887982137442483
Cherokee,Iowa,0.5941146023686715
Humboldt,Iowa,0.5284110111569993
Hickman,Kentucky,0.5729127236632945
Pennington,Minnesota,0.8887982137442483
Lander,Nevada,60432.9699293208
Cimarron,Oklahoma,0.8887982137442483
Norton city,Virginia,0.8887982137442483
Patrick,Virginia,0.5941146023686715
Edwards,Kansas,8109.746747534887
Carroll,Missouri,0.5106810614516899
Mississippi,Missouri,0.41129296183745895
Fillmore,Nebraska,0.8748824435784888
Wells,North Dakota,0.5652158302677811
Brooks,Texas,0.8748824435784888
Wheeler,Texas,0.43947830020523826
Highland,Virginia,19101.968463413057
Fulton,Arkansas,0.8569796646078461
Clark,Kansas,0.8569796646078461
Gray,Kansas,0.4041996890008493
Kiowa,Kansas,0.8569796646078461
Rice,Kansas,0.49254636238781996
Carlisle,Kentucky,3301.6450257089587
Greeley,Nebraska,3301.6450257089587
Sherman,Nebraska,0.8569796646078461
Harding,New Mexico,0.8569796646078461
Cochran,Texas,0.8569796646078461
Jim Hogg,Texas,-7582.394725289522
Grant,Kansas,-1929.567315094754
Meade,Kansas,0.0012967438320458848
Wheatland,Montana,0.8332636471521141
Stanley,South Dakota,22443.55134288664
Nolan,Texas,0.8332636471521141
Ochiltree,Texas,0.2144228388478371
Vernon,Wisconsin,0.8332636471521141
San Juan,Colorado,0.3950358677538766
Lemhi,Idaho,0.8006170350137172
Arthur,Nebraska,0.8006170350137172
Dawes,Nebraska,0.8006170350137172
Union,New Mexico,0.400103522646993
Madison,North Carolina,0.8006170350137172
Pembina,North Dakota,0.8006170350137172
McPherson,South Dakota,0.8006170350137172
Gilmer,West Virginia,0.44834264098613935
Sitka City and Borough,Alaska,0.7498624568602354
Emmet,Iowa,0.7498624568602354
Jefferson,Nebraska,0.3293041726343111
Ransom,North Dakota,0.7498624568602354
Hand,South Dakota,0.7498624568602354
Calhoun,West Virginia,0.7498624568602354
Pocahontas,Iowa,0.6666112028939578
Valley,Nebraska,0.6666112028939578
Camden,North Carolina,0.6666112028939578
Pushmataha,Oklahoma,0.6666112028939578
Douglas,South Dakota,0.6666112028939578
Cottle,Texas,21300.217919629955
Pocahontas,West Virginia,0.2796825874182661
Montgomery,Arkansas,0.3950358677538766
Mariposa,California,0.3950358677538766
Nemaha,Kansas,0.3950358677538766
Metcalfe,Kentucky,0.3950358677538766
Owen,Kentucky,0.3950358677538766
Wadena,Minnesota,0.3950358677538766
Graham,North Carolina,0.3950358677538766
Vinton,Ohio,0.047167460496454455
Harney,Oregon,0.3950358677538766
Buffalo,South Dakota,0.3950358677538766
Lipscomb,Texas,-0.0537192297077414
Runnels,Texas,0.3950358677538766
Grayson,Virginia,0.3950358677538766
Davis,Iowa,0.3950358677538766
Cheyenne,Kansas,0.3950358677538766
Elk,Kansas,0.3950358677538766
Estill,Kentucky,0.3950358677538766
Frontier,Nebraska,0.3950358677538766
Sierra,New Mexico,0.3950358677538766
Hyde,North Carolina,0.3950358677538766
Swain,North Carolina,0.3950358677538766
